order_key,order_item_id,product_category,seller_key,seller_label,seller_state,item_price,freight_value
22404,1,computers_accessories,408,"Seller 0408",MG,37.00,14.10
22405,1,cool_stuff,1497,"Seller 1497",SP,89.99,11.65
22406,1,luggage_accessories,1983,"Seller 1983",PR,198.90,40.78
22407,1,sports_leisure,56,"Seller 0056",MG,125.90,14.96
22408,1,garden_tools,2678,"Seller 2678",PR,199.90,27.72
22409,1,sports_leisure,1183,"Seller 1183",SP,23.40,16.79
22410,1,stationery,2668,"Seller 2668",SP,169.00,16.94
22411,1,baby,1629,"Seller 1629",SP,50.00,16.60
22412,1,perfumery,545,"Seller 0545",SP,39.90,12.69
22413,1,bed_bath_table,2469,"Seller 2469",SP,139.90,16.19
22414,1,housewares,1814,"Seller 1814",SP,32.00,11.85
22415,1,fashion_underwear_beach,2018,"Seller 2018",SP,49.90,15.10
22416,1,computers_accessories,2264,"Seller 2264",DF,69.90,17.20
22417,1,electronics,2481,"Seller 2481",SP,89.00,12.12
22418,1,computers_accessories,2670,"Seller 2670",PE,197.50,20.57
22419,1,health_beauty,2012,"Seller 2012",SP,34.50,12.90
22420,1,perfumery,2465,"Seller 2465",SP,79.99,16.32
22421,1,computers_accessories,1827,"Seller 1827",SP,269.00,17.09
22422,1,"Unknown / unclassified",2785,"Seller 2785",PR,14.90,15.10
22423,1,health_beauty,972,"Seller 0972",RJ,79.90,16.75
22424,1,watches_gifts,1207,"Seller 1207",RJ,105.00,9.27
22425,1,housewares,2076,"Seller 2076",RS,40.10,34.97
22425,2,housewares,2076,"Seller 2076",RS,40.10,34.97
22425,3,housewares,2076,"Seller 2076",RS,40.10,34.97
22425,4,housewares,2076,"Seller 2076",RS,40.10,34.97
22425,5,housewares,2076,"Seller 2076",RS,40.10,34.97
22425,6,housewares,2076,"Seller 2076",RS,40.10,34.97
22426,1,fashion_male_clothing,2052,"Seller 2052",SC,43.50,15.10
22427,1,telephony,2817,"Seller 2817",SP,42.99,14.10
22428,1,garden_tools,366,"Seller 0366",SP,49.90,20.99
22429,1,baby,1675,"Seller 1675",SP,69.90,7.75
22430,1,musical_instruments,1615,"Seller 1615",SC,169.90,14.94
22431,1,auto,1630,"Seller 1630",SP,75.00,21.02
22432,1,health_beauty,2799,"Seller 2799",SP,14.49,7.87
22433,1,health_beauty,2465,"Seller 2465",SP,39.99,7.54
22434,1,toys,1627,"Seller 1627",SP,79.90,9.37
22435,1,watches_gifts,3000,"Seller 3000",SP,159.90,11.73
22436,1,cool_stuff,1405,"Seller 1405",MG,379.99,20.94
22437,1,luggage_accessories,1146,"Seller 1146",SP,149.90,43.28
22438,1,furniture_decor,2210,"Seller 2210",MG,149.99,20.96
22439,1,computers_accessories,1632,"Seller 1632",MG,22.32,7.74
22440,1,telephony,2368,"Seller 2368",SP,79.99,8.32
22441,1,audio,1364,"Seller 1364",SP,19.90,14.10
22442,1,bed_bath_table,282,"Seller 0282",SP,56.99,16.16
22443,1,computers_accessories,2803,"Seller 2803",PR,173.90,15.97
22443,2,computers_accessories,2803,"Seller 2803",PR,173.90,15.97
22443,3,computers_accessories,2803,"Seller 2803",PR,173.90,15.97
22444,1,furniture_living_room,1703,"Seller 1703",RJ,99.00,30.49
22445,1,watches_gifts,855,"Seller 0855",SP,667.00,20.43
22446,1,furniture_living_room,1703,"Seller 1703",RJ,99.00,33.17
22447,1,sports_leisure,757,"Seller 0757",SP,16.90,12.79
22448,1,cool_stuff,1627,"Seller 1627",SP,699.00,22.14
22449,1,telephony,2090,"Seller 2090",PR,809.00,27.59
22450,1,perfumery,475,"Seller 0475",SP,118.80,9.34
22451,1,auto,1630,"Seller 1630",SP,117.30,31.99
22452,1,housewares,1606,"Seller 1606",SP,169.90,14.79
22453,1,cool_stuff,2670,"Seller 2670",PE,189.90,25.68
22455,1,housewares,77,"Seller 0077",PR,39.99,15.56
22456,1,computers_accessories,1115,"Seller 1115",SP,454.99,24.81
22457,1,sports_leisure,77,"Seller 0077",PR,209.00,24.45
22458,1,stationery,729,"Seller 0729",SP,69.00,17.73
22459,1,sports_leisure,1874,"Seller 1874",SP,22.00,15.10
22460,1,home_appliances,2598,"Seller 2598",SP,64.60,8.19
22462,1,electronics,2909,"Seller 2909",SP,35.99,8.72
22463,1,sports_leisure,1726,"Seller 1726",SP,46.99,12.79
22464,1,fashion_bags_accessories,1669,"Seller 1669",SP,19.99,7.78
22465,1,sports_leisure,757,"Seller 0757",SP,35.90,15.10
22466,1,health_beauty,2936,"Seller 2936",SP,34.00,12.54
22467,1,electronics,2909,"Seller 2909",SP,49.99,15.23
22468,1,watches_gifts,1228,"Seller 1228",SP,65.00,15.56
22469,1,health_beauty,2062,"Seller 2062",MT,28.90,21.15
22469,2,health_beauty,2062,"Seller 2062",MT,28.90,21.15
22470,1,consoles_games,2729,"Seller 2729",PE,19.90,13.43
22470,2,consoles_games,644,"Seller 0644",SP,19.90,20.14
22471,1,audio,1364,"Seller 1364",SP,14.90,15.23
22472,1,auto,682,"Seller 0682",SP,59.58,14.51
22473,1,housewares,2435,"Seller 2435",SP,83.20,24.68
22473,2,housewares,2435,"Seller 2435",SP,83.20,24.68
22474,1,pet_shop,2551,"Seller 2551",SP,95.28,28.06
22475,1,signaling_and_security,1042,"Seller 1042",SP,100.00,23.29
22476,1,fashion_male_clothing,2052,"Seller 2052",SC,69.90,14.59
22476,2,fashion_male_clothing,2052,"Seller 2052",SC,43.00,14.59
22477,1,furniture_decor,1317,"Seller 1317",SP,37.50,17.60
22478,1,bed_bath_table,282,"Seller 0282",SP,41.99,19.32
22479,1,construction_tools_lights,191,"Seller 0191",SP,228.00,26.58
22480,1,bed_bath_table,6,"Seller 0006",SP,82.99,17.83
22481,1,stationery,3026,"Seller 3026",SP,143.99,43.81
22482,1,"Unknown / unclassified",1781,"Seller 1781",SP,34.99,10.96
22483,1,telephony,2817,"Seller 2817",SP,27.99,15.10
22484,1,housewares,1862,"Seller 1862",SP,19.90,8.89
22484,2,housewares,1862,"Seller 1862",SP,19.90,8.89
22484,3,housewares,1862,"Seller 1862",SP,19.90,8.89
22484,4,housewares,1862,"Seller 1862",SP,19.90,8.89
22485,1,telephony,1007,"Seller 1007",BA,199.00,25.74
22486,1,garden_tools,1944,"Seller 1944",MG,179.00,26.87
22487,1,housewares,2195,"Seller 2195",SP,161.42,38.60
22488,1,sports_leisure,1747,"Seller 1747",SP,159.90,21.61
22489,1,auto,732,"Seller 0732",MG,399.90,29.27
22490,1,office_furniture,275,"Seller 0275",SP,179.90,104.43
22491,1,bed_bath_table,2644,"Seller 2644",SP,233.35,16.37
22491,2,bed_bath_table,1582,"Seller 1582",SP,198.90,16.38
22492,1,watches_gifts,1207,"Seller 1207",RJ,108.00,15.52
22492,2,watches_gifts,1207,"Seller 1207",RJ,108.00,15.52
22492,3,watches_gifts,1207,"Seller 1207",RJ,108.00,15.52
22492,4,watches_gifts,1207,"Seller 1207",RJ,108.00,15.52
22492,5,watches_gifts,1207,"Seller 1207",RJ,108.00,15.52
22492,6,watches_gifts,1207,"Seller 1207",RJ,108.00,15.52
22492,7,watches_gifts,1207,"Seller 1207",RJ,108.00,15.52
22492,8,watches_gifts,1207,"Seller 1207",RJ,108.00,15.52
22492,9,watches_gifts,1207,"Seller 1207",RJ,108.00,15.52
22492,10,watches_gifts,1207,"Seller 1207",RJ,108.00,15.52
22492,11,watches_gifts,1207,"Seller 1207",RJ,108.00,15.52
22492,12,watches_gifts,1207,"Seller 1207",RJ,108.00,15.52
22493,1,furniture_mattress_and_upholstery,10,"Seller 0010",SP,75.00,62.35
22494,1,garden_tools,2088,"Seller 2088",SP,59.90,9.34
22495,1,baby,1098,"Seller 1098",SP,116.91,26.10
22496,1,computers_accessories,2264,"Seller 2264",DF,89.90,34.43
22497,1,dvds_blu_ray,1442,"Seller 1442",GO,29.90,17.63
22498,1,books_general_interest,2109,"Seller 2109",MG,46.40,14.10
22499,1,bed_bath_table,788,"Seller 0788",SP,16.90,1.58
22499,2,bed_bath_table,788,"Seller 0788",SP,16.90,13.20
22500,1,auto,2713,"Seller 2713",SP,184.00,24.09
22501,1,construction_tools_construction,68,"Seller 0068",MG,58.00,25.25
22502,1,garden_tools,1944,"Seller 1944",MG,179.99,51.13
22503,1,furniture_decor,574,"Seller 0574",SP,49.90,18.18
22503,2,bed_bath_table,290,"Seller 0290",SP,19.90,5.51
22504,1,watches_gifts,2981,"Seller 2981",SP,215.90,15.28
22505,1,bed_bath_table,2624,"Seller 2624",SP,119.90,13.86
22506,1,sports_leisure,1547,"Seller 1547",SP,118.99,12.33
22507,1,perfumery,278,"Seller 0278",SP,220.01,13.88
22508,1,auto,255,"Seller 0255",SP,29.99,7.47
22509,1,baby,2082,"Seller 2082",SP,179.99,57.93
22510,1,telephony,164,"Seller 0164",SP,49.00,14.52
22511,1,health_beauty,854,"Seller 0854",SP,150.00,19.15
22512,1,fashion_bags_accessories,172,"Seller 0172",MG,29.90,27.73
22513,1,watches_gifts,855,"Seller 0855",SP,314.90,14.86
22514,1,auto,200,"Seller 0200",SP,16.00,14.10
22515,1,housewares,2144,"Seller 2144",PR,359.99,28.59
22515,2,housewares,2445,"Seller 2445",PR,79.90,28.59
22516,1,computers_accessories,1661,"Seller 1661",PR,76.25,16.97
22516,2,computers_accessories,1661,"Seller 1661",PR,76.25,16.97
22517,1,sports_leisure,691,"Seller 0691",SP,105.00,16.04
22518,1,perfumery,1191,"Seller 1191",RJ,119.90,18.41
22519,1,housewares,2844,"Seller 2844",SP,149.00,22.34
22520,1,furniture_decor,1460,"Seller 1460",PR,299.00,28.17
22521,1,agro_industry_and_commerce,2869,"Seller 2869",SP,59.99,21.22
22522,1,furniture_decor,2967,"Seller 2967",PR,18.75,9.09
22523,1,auto,1630,"Seller 1630",SP,229.04,22.61
22524,1,electronics,238,"Seller 0238",SP,60.00,11.15
22525,1,stationery,1464,"Seller 1464",SP,57.40,15.28
22526,1,garden_tools,71,"Seller 0071",SP,1688.00,165.75
22527,1,health_beauty,2977,"Seller 2977",RJ,134.20,23.52
22528,1,cool_stuff,2657,"Seller 2657",SP,243.89,16.47
22529,1,health_beauty,1090,"Seller 1090",SP,109.99,11.38
22530,1,health_beauty,2510,"Seller 2510",SP,224.00,16.45
22531,1,stationery,729,"Seller 0729",SP,29.90,16.11
22532,1,computers_accessories,1661,"Seller 1661",PR,79.90,43.04
22533,1,bed_bath_table,2624,"Seller 2624",SP,119.90,13.86
22535,1,garden_tools,2678,"Seller 2678",PR,79.90,17.81
22536,1,sports_leisure,1885,"Seller 1885",SC,359.90,17.63
22537,1,sports_leisure,2721,"Seller 2721",SP,59.90,11.92
22539,1,computers_accessories,146,"Seller 0146",PR,89.00,28.08
22539,2,computers_accessories,146,"Seller 0146",PR,94.00,28.07
22539,3,computers_accessories,1276,"Seller 1276",SP,84.89,7.02
22540,1,health_beauty,2624,"Seller 2624",SP,29.90,15.10
22542,1,sports_leisure,2161,"Seller 2161",SP,161.99,18.34
22543,1,luggage_accessories,35,"Seller 0035",PR,129.99,17.16
22544,1,bed_bath_table,2531,"Seller 2531",SP,13.90,10.96
22545,1,watches_gifts,1532,"Seller 1532",SP,278.00,14.39
22546,1,pet_shop,1407,"Seller 1407",SP,159.90,21.61
22547,1,garden_tools,2684,"Seller 2684",SP,210.00,23.79
22548,1,toys,2668,"Seller 2668",SP,59.90,9.17
22549,1,electronics,1699,"Seller 1699",SP,12.30,7.39
22550,1,perfumery,206,"Seller 0206",SP,40.99,11.85
22551,1,garden_tools,366,"Seller 0366",SP,53.90,9.00
22551,2,garden_tools,366,"Seller 0366",SP,53.90,9.00
22551,3,garden_tools,366,"Seller 0366",SP,53.90,9.00
22552,1,home_appliances,2598,"Seller 2598",SP,47.90,11.85
22553,1,health_beauty,2465,"Seller 2465",SP,58.99,17.66
22554,1,computers_accessories,20,"Seller 0020",SP,74.90,14.10
22555,1,home_appliances,2598,"Seller 2598",SP,46.75,18.23
22556,1,luggage_accessories,1278,"Seller 1278",PR,309.90,18.42
22557,1,electronics,238,"Seller 0238",SP,59.00,7.39
22558,1,garden_tools,817,"Seller 0817",DF,69.90,16.25
22559,1,"Unknown / unclassified",2407,"Seller 2407",SP,69.77,7.78
22560,1,computers,1933,"Seller 1933",SP,3399.99,126.47
22561,1,telephony,2817,"Seller 2817",SP,21.99,15.23
22562,1,baby,370,"Seller 0370",SP,174.90,31.97
22563,1,furniture_decor,1814,"Seller 1814",SP,69.90,12.43
22564,1,telephony,2817,"Seller 2817",SP,24.99,18.23
22565,1,luggage_accessories,1320,"Seller 1320",MG,109.90,17.02
22566,1,health_beauty,494,"Seller 0494",MG,145.00,41.14
22566,2,luggage_accessories,2908,"Seller 2908",SP,69.00,21.60
22567,1,bed_bath_table,282,"Seller 0282",SP,39.99,15.10
22568,1,health_beauty,1191,"Seller 1191",RJ,69.90,18.59
22569,1,construction_tools_construction,1016,"Seller 1016",SP,269.10,10.70
22569,2,construction_tools_construction,1016,"Seller 1016",SP,269.10,10.70
22569,3,construction_tools_construction,1016,"Seller 1016",SP,269.10,10.70
22570,1,toys,1405,"Seller 1405",MG,200.00,17.16
22571,1,bed_bath_table,879,"Seller 0879",SP,68.90,12.82
22572,1,computers_accessories,1672,"Seller 1672",SP,45.65,15.10
22573,1,perfumery,2866,"Seller 2866",RJ,117.90,16.27
22574,1,garden_tools,366,"Seller 0366",SP,49.90,17.60
22574,2,garden_tools,366,"Seller 0366",SP,49.90,17.60
22575,1,bed_bath_table,2624,"Seller 2624",SP,114.90,11.90
22576,1,garden_tools,366,"Seller 0366",SP,49.00,17.67
22577,1,watches_gifts,1552,"Seller 1552",SP,399.99,18.56
22578,1,bed_bath_table,2505,"Seller 2505",SP,94.50,12.00
22579,1,fashion_bags_accessories,2441,"Seller 2441",SP,49.90,15.45
22580,1,health_beauty,2465,"Seller 2465",SP,79.99,8.91
22581,1,books_technical,2218,"Seller 2218",SP,57.89,16.32
22582,1,health_beauty,2465,"Seller 2465",SP,58.99,11.73
22583,1,electronics,212,"Seller 0212",PR,18.90,16.79
22584,1,stationery,1699,"Seller 1699",SP,9.90,15.23
22585,1,pet_shop,416,"Seller 0416",SP,78.00,13.57
22586,1,baby,1450,"Seller 1450",SP,28.00,8.36
22587,1,baby,1675,"Seller 1675",SP,199.75,35.48
22588,1,bed_bath_table,1582,"Seller 1582",SP,103.90,17.98
22589,1,books_technical,2218,"Seller 2218",SP,57.89,56.96
22590,1,telephony,764,"Seller 0764",MG,274.99,16.67
22591,1,home_appliances,1830,"Seller 1830",SP,57.39,9.34
22592,1,toys,3002,"Seller 3002",SP,42.99,17.78
22593,1,housewares,2599,"Seller 2599",MG,159.90,16.19
22594,1,cool_stuff,2495,"Seller 2495",SP,215.00,22.59
22595,1,sports_leisure,1747,"Seller 1747",SP,99.90,20.19
22596,1,garden_tools,366,"Seller 0366",SP,59.90,17.67
22597,1,housewares,1459,"Seller 1459",SP,129.90,19.88
22598,1,sports_leisure,226,"Seller 0226",SP,43.90,18.41
22599,1,baby,347,"Seller 0347",PR,109.90,20.01
22600,1,books_technical,1164,"Seller 1164",SP,29.45,9.34
22600,2,books_technical,1164,"Seller 1164",SP,39.90,9.34
22601,1,toys,2608,"Seller 2608",SP,30.90,7.39
22602,1,garden_tools,2,"Seller 0002",ES,89.00,34.99
22603,1,furniture_decor,3053,"Seller 3053",SP,93.00,16.28
22604,1,telephony,2817,"Seller 2817",SP,29.99,15.79
22605,1,fashion_bags_accessories,1228,"Seller 1228",SP,49.00,18.23
22606,1,home_construction,1454,"Seller 1454",SP,296.00,60.51
22607,1,sports_leisure,918,"Seller 0918",SP,59.90,16.12
22608,1,perfumery,2103,"Seller 2103",MG,129.90,23.78
22609,1,fashion_sport,2774,"Seller 2774",SP,69.90,7.78
22610,1,toys,1450,"Seller 1450",SP,38.00,7.53
22611,1,auto,1913,"Seller 1913",SP,150.00,9.86
22612,1,watches_gifts,855,"Seller 0855",SP,169.90,15.94
22613,1,furniture_decor,2967,"Seller 2967",PR,18.75,16.40
22613,2,furniture_decor,2967,"Seller 2967",PR,16.75,16.41
22614,1,stationery,2868,"Seller 2868",SP,230.00,9.35
22615,1,housewares,1270,"Seller 1270",SP,79.00,33.03
22616,1,computers_accessories,600,"Seller 0600",PR,199.90,19.99
22617,1,sports_leisure,1351,"Seller 1351",RJ,379.90,28.74
22618,1,bed_bath_table,2531,"Seller 2531",SP,24.90,18.23
22619,1,bed_bath_table,6,"Seller 0006",SP,117.99,34.63
22620,1,perfumery,2465,"Seller 2465",SP,53.99,15.13
22621,1,computers_accessories,983,"Seller 0983",PR,149.00,28.42
22622,1,fashion_bags_accessories,1217,"Seller 1217",SP,32.00,7.48
22623,1,sports_leisure,2346,"Seller 2346",SP,217.00,13.86
22624,1,bed_bath_table,1582,"Seller 1582",SP,105.90,17.99
22625,1,garden_tools,366,"Seller 0366",SP,53.90,22.96
22626,1,health_beauty,2465,"Seller 2465",SP,84.99,22.91
22627,1,electronics,1699,"Seller 1699",SP,21.90,7.78
22628,1,computers_accessories,1047,"Seller 1047",DF,89.89,23.13
22628,2,computers_accessories,1047,"Seller 1047",DF,89.89,23.13
22629,1,bed_bath_table,6,"Seller 0006",SP,139.90,16.61
22630,1,garden_tools,366,"Seller 0366",SP,53.90,13.40
22630,2,garden_tools,366,"Seller 0366",SP,53.90,13.40
22631,1,housewares,702,"Seller 0702",SP,39.90,9.34
22632,1,cool_stuff,1497,"Seller 1497",SP,239.99,22.17
22633,1,health_beauty,46,"Seller 0046",SC,1359.90,31.45
22634,1,sports_leisure,809,"Seller 0809",SP,85.00,22.30
22635,1,telephony,2817,"Seller 2817",SP,39.99,14.10
22636,1,bed_bath_table,2624,"Seller 2624",SP,139.90,33.43
22637,1,books_general_interest,2884,"Seller 2884",SP,39.97,16.47
22638,1,construction_tools_construction,2796,"Seller 2796",SP,86.60,34.15
22638,2,construction_tools_construction,2796,"Seller 2796",SP,86.60,34.15
22639,1,perfumery,2937,"Seller 2937",SP,49.90,8.72
22640,1,watches_gifts,1552,"Seller 1552",SP,108.99,15.51
22641,1,garden_tools,1071,"Seller 1071",SP,22.90,11.85
22641,2,garden_tools,1071,"Seller 1071",SP,22.90,11.85
22642,1,baby,2082,"Seller 2082",SP,139.99,95.05
22642,2,cool_stuff,1497,"Seller 1497",SP,89.99,23.76
22643,1,health_beauty,1547,"Seller 1547",SP,150.00,15.80
22644,1,watches_gifts,1228,"Seller 1228",SP,89.00,12.12
22645,1,housewares,147,"Seller 0147",SP,79.08,17.80
22646,1,fashion_bags_accessories,172,"Seller 0172",MG,29.90,14.52
22647,1,watches_gifts,1228,"Seller 1228",SP,189.00,38.01
22648,1,telephony,2631,"Seller 2631",SP,15.90,34.15
22649,1,auto,44,"Seller 0044",SC,62.70,25.28
22650,1,sports_leisure,51,"Seller 0051",SP,109.00,98.02
22651,1,health_beauty,80,"Seller 0080",MA,64.99,27.51
22652,1,party_supplies,821,"Seller 0821",SP,16.90,7.39
22653,1,bed_bath_table,2624,"Seller 2624",SP,99.90,13.72
22654,1,auto,232,"Seller 0232",SP,41.00,12.48
22654,2,auto,232,"Seller 0232",SP,41.00,12.48
22655,1,health_beauty,2748,"Seller 2748",SP,61.80,11.73
22656,1,cool_stuff,500,"Seller 0500",MG,99.90,31.57
22657,1,telephony,2817,"Seller 2817",SP,27.99,18.23
22658,1,furniture_decor,25,"Seller 0025",PR,295.00,41.99
22659,1,toys,3002,"Seller 3002",SP,49.90,8.72
22660,1,health_beauty,24,"Seller 0024",PR,104.99,19.97
22661,1,computers_accessories,11,"Seller 0011",PR,94.00,18.54
22662,1,perfumery,1820,"Seller 1820",RJ,25.00,14.10
22663,1,construction_tools_lights,2578,"Seller 2578",SP,169.99,19.07
22664,1,stationery,729,"Seller 0729",SP,59.00,11.91
22665,1,toys,1501,"Seller 1501",SP,70.97,17.75
22666,1,fashion_bags_accessories,2441,"Seller 2441",SP,49.90,16.79
22667,1,electronics,942,"Seller 0942",SP,77.00,16.98
22668,1,perfumery,3039,"Seller 3039",SP,144.00,15.85
22669,1,audio,2135,"Seller 2135",SP,89.90,34.43
22670,1,computers_accessories,1486,"Seller 1486",SP,120.00,14.60
22671,1,bed_bath_table,1982,"Seller 1982",SP,75.00,16.16
22672,1,furniture_decor,191,"Seller 0191",SP,35.00,9.00
22673,1,baby,2710,"Seller 2710",SP,79.90,7.81
22674,1,bed_bath_table,1177,"Seller 1177",SC,57.99,19.60
22675,1,sports_leisure,1814,"Seller 1814",SP,45.00,15.11
22675,2,sports_leisure,1814,"Seller 1814",SP,45.00,15.11
22676,1,bed_bath_table,1669,"Seller 1669",SP,20.00,14.52
22677,1,computers_accessories,2909,"Seller 2909",SP,29.99,14.10
22678,1,health_beauty,2938,"Seller 2938",SP,23.90,28.97
22679,1,fashion_shoes,50,"Seller 0050",SP,199.70,18.65
22680,1,furniture_decor,2965,"Seller 2965",SP,139.90,21.06
22681,1,watches_gifts,1228,"Seller 1228",SP,189.00,8.58
22682,1,watches_gifts,855,"Seller 0855",SP,237.00,14.10
22683,1,furniture_decor,191,"Seller 0191",SP,55.20,23.11
22684,1,housewares,1862,"Seller 1862",SP,130.00,23.49
22684,2,housewares,1862,"Seller 1862",SP,130.00,23.49
22685,1,baby,1629,"Seller 1629",SP,50.00,8.88
22686,1,health_beauty,2465,"Seller 2465",SP,84.99,27.44
22687,1,auto,911,"Seller 0911",PR,269.99,15.62
22687,2,auto,911,"Seller 0911",PR,269.99,15.62
22688,1,computers_accessories,1661,"Seller 1661",PR,50.20,22.28
22689,1,sports_leisure,2712,"Seller 2712",PR,169.90,98.63
22690,1,health_beauty,2465,"Seller 2465",SP,19.99,11.85
22691,1,bed_bath_table,879,"Seller 0879",SP,92.00,13.70
22692,1,bed_bath_table,1582,"Seller 1582",SP,125.90,23.68
22693,1,furniture_decor,191,"Seller 0191",SP,75.00,44.45
22694,1,computers_accessories,1944,"Seller 1944",MG,119.00,25.31
22695,1,baby,2962,"Seller 2962",SP,43.99,9.34
22696,1,electronics,1699,"Seller 1699",SP,14.40,18.23
22697,1,health_beauty,793,"Seller 0793",SP,24.90,7.39
22698,1,musical_instruments,640,"Seller 0640",SP,4.90,24.84
22699,1,computers_accessories,1944,"Seller 1944",MG,149.99,57.28
22700,1,furniture_decor,1527,"Seller 1527",SP,89.98,19.80
22701,1,sports_leisure,1577,"Seller 1577",PR,113.00,36.62
22702,1,stationery,729,"Seller 0729",SP,79.00,13.90
22702,2,housewares,1606,"Seller 1606",SP,99.90,20.84
22703,1,auto,68,"Seller 0068",MG,134.57,26.56
22704,1,construction_tools_construction,1640,"Seller 1640",SP,33.50,15.10
22705,1,baby,1605,"Seller 1605",SP,134.17,16.05
22706,1,bed_bath_table,2505,"Seller 2505",SP,124.90,23.74
22707,1,health_beauty,546,"Seller 0546",SP,42.49,14.10
22708,1,electronics,1071,"Seller 1071",SP,45.49,14.52
22709,1,food,1692,"Seller 1692",MG,47.00,7.71
22709,2,food,1692,"Seller 1692",MG,47.00,7.71
22710,1,"Unknown / unclassified",2407,"Seller 2407",SP,122.99,12.36
22711,1,bed_bath_table,10,"Seller 0010",SP,127.00,17.14
22712,1,sports_leisure,608,"Seller 0608",SP,104.90,15.49
22713,1,stationery,729,"Seller 0729",SP,89.00,12.12
22714,1,health_beauty,1814,"Seller 1814",SP,110.00,13.67
22715,1,auto,265,"Seller 0265",MG,249.90,106.21
22716,1,pet_shop,1371,"Seller 1371",RJ,107.99,15.86
22717,1,sports_leisure,2637,"Seller 2637",MG,97.90,17.17
22718,1,health_beauty,2473,"Seller 2473",PR,370.00,17.80
22719,1,fashion_bags_accessories,2441,"Seller 2441",SP,79.90,7.82
22720,1,sports_leisure,1824,"Seller 1824",PR,39.00,13.37
22721,1,bed_bath_table,879,"Seller 0879",SP,48.90,12.69
22722,1,fashion_bags_accessories,1447,"Seller 1447",SP,29.50,7.78
22723,1,construction_tools_lights,191,"Seller 0191",SP,230.00,61.37
22724,1,computers_accessories,327,"Seller 0327",PR,78.90,16.99
22725,1,cool_stuff,715,"Seller 0715",SC,16.90,13.50
22725,2,cool_stuff,715,"Seller 0715",SC,16.90,13.50
22726,1,housewares,1580,"Seller 1580",SP,56.50,25.69
22727,1,housewares,773,"Seller 0773",PR,58.90,19.60
22728,1,furniture_decor,1460,"Seller 1460",PR,59.90,17.70
22729,1,bed_bath_table,267,"Seller 0267",SP,329.90,22.80
22730,1,cool_stuff,1497,"Seller 1497",SP,144.99,15.10
22731,1,books_technical,1343,"Seller 1343",SP,34.30,14.44
22732,1,fashion_bags_accessories,1950,"Seller 1950",SP,199.90,8.65
22733,1,furniture_decor,2210,"Seller 2210",MG,159.90,29.31
22734,1,sports_leisure,1013,"Seller 1013",RJ,29.90,20.76
22734,2,sports_leisure,1013,"Seller 1013",RJ,29.90,20.76
22734,3,stationery,729,"Seller 0729",SP,89.00,1.04
