order_key,customer_key,customer_state,order_status,order_date,approval_stage_flag,carrier_handoff_stage_flag,delivered_stage_flag,canceled_order_flag,unavailable_order_flag,delivery_eligible_flag,on_time_flag,late_flag,delivery_status,days_to_deliver,days_late,latest_review_score,order_item_count,order_product_value,order_freight_value
14141,51493,ES,delivered,2018-04-30,1,1,1,0,0,1,1,0,"On time",9,0,5,1,119.00,19.74
14142,83608,MG,delivered,2017-05-02,1,1,1,0,0,1,1,0,"On time",13,0,5,1,240.00,15.85
14143,10909,MG,delivered,2017-03-11,1,1,1,0,0,1,1,0,"On time",12,0,5,1,73.35,15.72
14144,52025,SP,delivered,2018-06-15,1,1,1,0,0,1,1,0,"On time",4,0,1,1,89.90,7.89
14145,51008,ES,delivered,2018-05-17,1,1,1,0,0,1,0,1,Late,21,3,1,1,74.99,16.49
14146,39428,RS,delivered,2018-05-03,1,1,1,0,0,1,1,0,"On time",20,0,2,1,113.85,23.38
14147,17663,SP,delivered,2018-01-29,1,1,1,0,0,1,1,0,"On time",9,0,3,1,99.90,14.43
14148,34842,RJ,delivered,2018-02-19,1,1,1,0,0,1,0,1,Late,32,9,1,1,119.00,16.59
14149,89254,SP,delivered,2017-06-02,1,1,1,0,0,1,1,0,"On time",4,0,5,1,12.10,7.78
14150,89794,SP,delivered,2018-08-07,1,1,1,0,0,1,1,0,"On time",13,0,4,1,122.99,30.11
14151,5937,MG,delivered,2017-12-12,1,1,1,0,0,1,0,1,Late,32,5,3,1,399.99,27.55
14152,45199,SP,delivered,2017-10-03,1,1,1,0,0,1,1,0,"On time",8,0,3,1,64.99,8.72
14153,10302,GO,delivered,2017-09-27,1,1,1,0,0,1,1,0,"On time",9,0,5,1,81.25,15.32
14154,60934,DF,delivered,2018-05-16,1,1,1,0,0,1,1,0,"On time",16,0,5,1,40.00,15.23
14155,16731,SP,delivered,2018-03-20,1,1,1,0,0,1,1,0,"On time",7,0,5,2,169.78,15.88
14156,58387,MG,delivered,2017-03-01,1,1,1,0,0,1,1,0,"On time",6,0,5,1,22.50,15.56
14157,50894,MG,delivered,2018-04-24,1,1,1,0,0,1,1,0,"On time",10,0,5,1,29.99,15.23
14158,44814,SP,delivered,2018-08-27,1,1,1,0,0,1,1,0,"On time",3,0,5,1,22.60,12.82
14159,46269,DF,delivered,2018-08-03,1,1,1,0,0,1,1,0,"On time",11,0,5,1,229.99,34.09
14160,83139,SP,delivered,2018-07-19,1,1,1,0,0,1,1,0,"On time",4,0,5,1,98.00,45.67
14161,27018,SP,delivered,2018-01-06,1,1,1,0,0,1,1,0,"On time",9,0,5,1,64.90,9.27
14162,1555,DF,delivered,2017-03-13,1,1,1,0,0,1,1,0,"On time",31,0,5,1,1309.99,45.74
14163,45066,SP,delivered,2017-08-12,1,1,1,0,0,1,1,0,"On time",5,0,5,1,675.99,17.07
14164,73816,SP,delivered,2018-02-15,1,1,1,0,0,1,1,0,"On time",8,0,5,1,22.99,8.72
14165,54093,MG,delivered,2017-07-29,1,1,1,0,0,1,1,0,"On time",9,0,4,1,155.00,15.84
14166,71737,SP,delivered,2017-10-06,1,1,1,0,0,1,1,0,"On time",3,0,5,1,81.00,8.76
14167,8869,SP,delivered,2018-02-26,1,1,1,0,0,1,1,0,"On time",2,0,5,1,43.00,9.34
14168,42430,RS,delivered,2017-05-20,1,1,1,0,0,1,1,0,"On time",3,0,5,1,479.90,12.57
14169,92977,MG,delivered,2018-04-15,1,1,1,0,0,1,1,0,"On time",24,0,1,1,249.90,75.48
14170,4297,RJ,delivered,2017-07-28,1,1,1,0,0,1,1,0,"On time",11,0,5,1,339.00,17.13
14171,37353,SP,delivered,2018-02-01,1,1,1,0,0,1,1,0,"On time",14,0,5,1,131.30,18.54
14172,53543,MG,delivered,2018-08-04,1,1,1,0,0,1,1,0,"On time",5,0,5,1,94.90,14.96
14173,42358,RJ,delivered,2017-09-04,1,1,1,0,0,1,1,0,"On time",7,0,5,1,69.90,16.25
14174,74938,PA,canceled,2017-08-22,0,0,0,1,0,0,0,0,"Not eligible",NULL,NULL,5,0,0.00,0.00
14175,1211,SP,delivered,2018-04-23,1,1,1,0,0,1,1,0,"On time",21,0,5,1,124.90,23.45
14176,90308,SP,delivered,2017-09-03,1,1,1,0,0,1,1,0,"On time",5,0,5,1,99.99,13.72
14177,4033,SP,delivered,2017-06-05,1,1,1,0,0,1,1,0,"On time",7,0,1,1,516.59,15.96
14178,75073,RJ,delivered,2017-11-05,1,1,1,0,0,1,1,0,"On time",9,0,2,1,19.90,16.79
14179,94389,MG,delivered,2018-04-30,1,1,1,0,0,1,1,0,"On time",10,0,5,1,89.90,23.21
14180,20454,SP,delivered,2018-05-15,1,1,1,0,0,1,1,0,"On time",8,0,5,1,29.90,18.23
14181,78546,SP,delivered,2018-05-31,1,1,1,0,0,1,1,0,"On time",8,0,5,1,18.98,7.39
14182,29870,PR,delivered,2017-05-16,1,1,1,0,0,1,1,0,"On time",13,0,5,1,89.00,17.06
14183,40596,PE,delivered,2018-07-11,1,1,1,0,0,1,0,1,Late,29,2,1,1,86.00,19.51
14184,85781,SP,delivered,2017-05-03,1,1,1,0,0,1,1,0,"On time",10,0,5,1,164.00,11.76
14185,3451,SP,delivered,2018-01-21,1,1,1,0,0,1,1,0,"On time",12,0,5,1,28.00,11.85
14186,83892,SP,delivered,2018-03-02,1,1,1,0,0,1,1,0,"On time",7,0,5,1,29.00,9.27
14187,94510,SP,delivered,2017-04-05,1,1,1,0,0,1,1,0,"On time",14,0,5,1,489.00,21.70
14188,60501,SP,delivered,2018-04-25,1,1,1,0,0,1,1,0,"On time",3,0,5,1,30.00,7.39
14189,95512,MG,delivered,2017-06-13,1,1,1,0,0,1,1,0,"On time",13,0,5,1,599.90,18.95
14190,88110,SP,delivered,2018-08-19,1,1,1,0,0,1,1,0,"On time",5,0,5,1,80.90,8.73
14191,6244,SP,delivered,2018-02-04,1,1,1,0,0,1,1,0,"On time",11,0,4,1,12.77,7.78
14192,11124,PR,delivered,2017-11-12,1,1,1,0,0,1,1,0,"On time",18,0,4,1,145.00,25.85
14193,30472,SP,delivered,2018-07-23,1,1,1,0,0,1,1,0,"On time",17,0,3,1,97.89,16.88
14194,58477,GO,delivered,2017-05-22,1,1,1,0,0,1,1,0,"On time",7,0,4,1,199.00,22.19
14195,93457,PR,delivered,2017-12-20,1,1,1,0,0,1,1,0,"On time",8,0,5,1,235.00,14.67
14196,61698,SP,delivered,2018-03-19,1,1,1,0,0,1,1,0,"On time",16,0,4,1,64.89,22.16
14197,18906,SP,delivered,2018-04-27,1,1,1,0,0,1,1,0,"On time",7,0,5,1,99.90,0.00
14198,47989,MT,delivered,2018-04-16,1,1,1,0,0,1,1,0,"On time",14,0,5,1,209.99,51.97
14199,77037,SP,delivered,2018-05-11,1,1,1,0,0,1,1,0,"On time",5,0,5,1,1890.00,25.13
14200,20359,SP,canceled,2018-08-07,1,0,0,1,0,0,0,0,"Not eligible",NULL,NULL,3,1,42.00,8.45
14201,569,SP,delivered,2018-04-25,1,1,1,0,0,1,1,0,"On time",7,0,3,1,68.80,14.57
14202,50775,SP,delivered,2017-09-22,1,1,1,0,0,1,1,0,"On time",9,0,5,1,150.00,15.80
14203,1205,MG,delivered,2017-09-11,1,1,1,0,0,1,1,0,"On time",4,0,3,3,223.38,47.28
14204,94730,MG,delivered,2017-09-08,1,1,1,0,0,1,1,0,"On time",6,0,5,1,42.00,17.60
14205,16481,SP,delivered,2018-02-22,1,1,1,0,0,1,1,0,"On time",14,0,4,1,99.90,13.72
14206,30982,MG,delivered,2018-08-14,1,1,1,0,0,1,1,0,"On time",4,0,5,1,58.90,23.21
14207,92488,MG,delivered,2018-04-29,1,1,1,0,0,1,1,0,"On time",8,0,1,1,69.00,15.36
14208,51023,SP,delivered,2018-04-21,1,1,1,0,0,1,1,0,"On time",4,0,5,1,74.90,9.26
14209,29185,ES,shipped,2018-04-06,1,1,0,0,0,0,0,0,"Not eligible",NULL,NULL,5,1,179.00,70.52
14210,48526,PR,delivered,2018-04-08,1,1,1,0,0,1,1,0,"On time",15,0,5,1,79.90,18.44
14211,21445,MG,delivered,2018-02-07,1,1,1,0,0,1,1,0,"On time",17,0,4,1,99.00,15.44
14212,2677,SP,delivered,2017-09-01,1,1,1,0,0,1,1,0,"On time",4,0,5,1,51.50,7.78
14213,44500,RJ,delivered,2018-02-27,1,1,1,0,0,1,0,1,Late,69,49,1,1,45.00,16.60
14214,48559,SP,delivered,2017-11-23,1,1,1,0,0,1,1,0,"On time",12,0,1,1,99.00,13.71
14215,35162,SP,delivered,2017-02-14,1,1,1,0,0,1,1,0,"On time",7,0,4,2,119.80,22.06
14216,6477,PR,delivered,2017-08-11,1,1,1,0,0,1,1,0,"On time",7,0,5,1,13.31,14.10
14217,49172,AL,delivered,2018-04-06,1,1,1,0,0,1,0,1,Late,45,17,2,1,117.70,23.32
14218,59412,PR,delivered,2017-07-31,1,1,1,0,0,1,1,0,"On time",11,0,1,1,49.90,15.10
14219,66399,MA,unavailable,2017-11-01,1,0,0,0,1,0,0,0,"Not eligible",NULL,NULL,1,0,0.00,0.00
14220,61938,BA,delivered,2018-05-03,1,1,1,0,0,1,1,0,"On time",23,0,4,1,179.50,133.73
14221,92324,ES,delivered,2018-08-17,1,1,1,0,0,1,1,0,"On time",12,0,5,1,44.91,23.11
14222,45719,SP,shipped,2017-04-02,1,1,0,0,0,0,0,0,"Not eligible",NULL,NULL,1,1,129.99,26.41
14223,44891,BA,delivered,2017-11-30,1,1,1,0,0,1,1,0,"On time",7,0,5,1,37.00,16.79
14224,52253,RS,delivered,2018-03-21,1,1,1,0,0,1,1,0,"On time",8,0,5,1,23.99,18.23
14225,40942,MA,delivered,2018-05-01,1,1,1,0,0,1,1,0,"On time",20,0,4,1,129.00,23.40
14226,75326,ES,delivered,2017-10-06,1,1,1,0,0,1,1,0,"On time",14,0,4,1,15.90,15.10
14227,20658,SP,delivered,2017-05-30,1,1,1,0,0,1,1,0,"On time",8,0,1,1,89.90,7.88
14228,22156,SP,delivered,2018-08-24,1,1,1,0,0,1,1,0,"On time",6,0,5,1,289.00,14.68
14229,65942,SP,delivered,2017-09-15,1,1,1,0,0,1,1,0,"On time",11,0,4,1,279.90,14.98
14230,66954,RS,delivered,2018-05-27,1,1,1,0,0,1,1,0,"On time",12,0,5,1,377.90,68.32
14231,5240,RJ,delivered,2017-11-13,1,1,1,0,0,1,1,0,"On time",25,0,2,2,229.98,68.32
14232,20599,RJ,delivered,2017-11-24,1,1,1,0,0,1,1,0,"On time",17,0,2,1,569.90,119.29
14233,79457,PA,delivered,2017-09-19,1,1,1,0,0,1,1,0,"On time",22,0,4,1,49.00,17.63
14234,72659,MG,delivered,2017-05-14,1,1,1,0,0,1,1,0,"On time",8,0,5,1,28.00,15.10
14235,91462,SP,shipped,2017-06-12,1,1,0,0,0,0,0,0,"Not eligible",NULL,NULL,1,1,18.90,7.78
14236,71159,MT,delivered,2017-09-14,1,1,1,0,0,1,0,1,Late,29,2,5,1,110.00,33.22
14237,62399,GO,delivered,2018-03-07,1,1,1,0,0,1,0,1,Late,26,5,5,1,79.90,19.53
14238,78533,RS,delivered,2018-04-01,1,1,1,0,0,1,1,0,"On time",20,0,5,1,550.00,21.73
14239,25726,RJ,delivered,2018-05-12,1,1,1,0,0,1,0,1,Late,38,15,3,1,55.49,18.27
14240,23111,SP,delivered,2018-01-11,1,1,1,0,0,1,1,0,"On time",12,0,5,1,1997.00,63.20
14241,67818,SP,delivered,2018-01-15,1,1,1,0,0,1,1,0,"On time",15,0,4,1,29.90,16.11
14242,32084,RJ,delivered,2018-08-14,1,1,1,0,0,1,1,0,"On time",14,0,4,1,148.50,54.32
14243,16336,SP,delivered,2018-02-08,1,1,1,0,0,1,1,0,"On time",9,0,5,1,107.00,12.25
14244,42571,SP,delivered,2018-07-23,1,1,1,0,0,1,1,0,"On time",3,0,4,1,289.00,10.18
14245,22710,PE,delivered,2018-07-28,1,1,1,0,0,1,1,0,"On time",10,0,5,1,97.20,19.59
14246,95004,PR,delivered,2017-01-17,1,1,1,0,0,1,1,0,"On time",6,0,4,1,157.00,18.85
14247,36150,SP,delivered,2017-11-10,1,1,1,0,0,1,1,0,"On time",10,0,5,1,75.00,13.08
14248,32899,SP,delivered,2017-06-30,1,1,1,0,0,1,1,0,"On time",10,0,5,3,332.00,106.76
14249,70003,RJ,delivered,2017-12-07,1,1,1,0,0,1,1,0,"On time",6,0,3,1,79.90,16.32
14250,84927,SE,delivered,2017-12-20,1,1,1,0,0,1,1,0,"On time",15,0,4,2,43.80,42.30
14251,3814,PI,delivered,2017-12-28,1,1,1,0,0,1,1,0,"On time",15,0,5,1,59.99,21.22
14252,21587,PR,delivered,2018-02-22,1,1,1,0,0,1,1,0,"On time",16,0,5,2,79.80,30.20
14253,48527,PR,delivered,2018-01-20,1,1,1,0,0,1,1,0,"On time",18,0,5,1,39.00,14.10
14254,90930,SP,delivered,2018-02-07,1,1,1,0,0,1,1,0,"On time",8,0,5,1,45.90,8.72
14255,71321,RJ,delivered,2017-06-06,1,1,1,0,0,1,1,0,"On time",13,0,4,1,29.90,8.27
14256,55268,SP,delivered,2017-03-26,1,1,1,0,0,1,1,0,"On time",8,0,5,1,24.90,10.96
14257,59327,SP,canceled,2018-01-30,1,1,0,1,0,0,0,0,"Not eligible",NULL,NULL,1,1,35.99,12.69
14258,35512,RS,delivered,2017-09-26,1,1,1,0,0,1,1,0,"On time",9,0,5,1,579.99,21.31
14259,40989,MG,delivered,2018-01-23,1,1,1,0,0,1,1,0,"On time",14,0,5,1,49.90,15.10
14260,30809,GO,delivered,2017-08-26,1,1,1,0,0,1,1,0,"On time",11,0,4,1,195.00,26.21
14261,42786,SP,delivered,2018-08-01,1,1,1,0,0,1,1,0,"On time",5,0,4,1,36.00,15.35
14262,87910,RS,delivered,2018-07-23,1,1,1,0,0,1,1,0,"On time",8,0,5,1,45.49,18.42
14263,42042,SP,delivered,2018-01-16,1,1,1,0,0,1,1,0,"On time",2,0,5,1,199.00,12.60
14264,60741,MG,delivered,2017-11-13,1,1,1,0,0,1,1,0,"On time",8,0,4,1,34.90,15.10
14265,64387,RJ,delivered,2017-12-02,1,1,1,0,0,1,0,1,Late,32,7,1,1,285.00,93.24
14266,70236,PR,delivered,2018-07-28,1,1,1,0,0,1,1,0,"On time",7,0,5,1,9.99,16.32
14267,41212,MG,unavailable,2017-05-08,1,0,0,0,1,0,0,0,"Not eligible",NULL,NULL,1,0,0.00,0.00
14268,75806,SP,delivered,2018-08-06,1,1,1,0,0,1,1,0,"On time",5,0,3,1,65.00,13.12
14269,19679,SP,delivered,2017-07-04,1,1,1,0,0,1,1,0,"On time",6,0,5,1,159.90,13.46
14270,83183,RJ,delivered,2017-05-11,1,1,1,0,0,1,1,0,"On time",7,0,1,1,69.99,17.74
14271,70906,SP,delivered,2018-01-08,1,1,1,0,0,1,1,0,"On time",17,0,4,1,35.00,11.85
14272,18549,RS,delivered,2018-02-09,1,1,1,0,0,1,1,0,"On time",20,0,5,1,129.90,18.16
14273,65475,SP,delivered,2018-01-08,1,1,1,0,0,1,1,0,"On time",15,0,5,1,79.90,12.90
14274,28033,SP,delivered,2017-11-28,1,1,1,0,0,1,1,0,"On time",11,0,4,1,30.10,11.85
14275,80577,MG,delivered,2017-12-02,1,1,1,0,0,1,1,0,"On time",25,0,1,1,89.90,17.88
14276,81168,SP,delivered,2018-05-01,1,1,1,0,0,1,1,0,"On time",8,0,1,1,177.90,28.11
14277,67877,RJ,delivered,2018-02-10,1,1,1,0,0,1,0,1,Late,46,21,3,1,49.90,14.10
14278,62372,DF,delivered,2018-01-17,1,1,1,0,0,1,1,0,"On time",9,0,5,1,79.00,25.83
14279,93144,SC,delivered,2018-02-15,1,1,1,0,0,1,0,1,Late,29,4,1,1,69.90,20.98
14280,67108,AC,delivered,2018-08-21,1,1,1,0,0,1,1,0,"On time",7,0,5,1,220.70,68.69
14281,33329,SP,delivered,2017-08-17,1,1,1,0,0,1,1,0,"On time",12,0,5,1,110.00,14.50
14282,15785,SP,delivered,2017-08-22,1,1,1,0,0,1,1,0,"On time",30,0,5,1,200.00,12.61
14283,94367,MG,delivered,2017-09-12,1,1,1,0,0,1,1,0,"On time",9,0,3,1,23.99,14.10
14284,53713,GO,delivered,2018-04-11,1,1,1,0,0,1,1,0,"On time",16,0,1,1,45.99,18.23
14285,47196,DF,delivered,2017-09-12,1,1,1,0,0,1,1,0,"On time",16,0,5,1,179.90,49.79
14286,44067,SP,delivered,2017-10-20,1,1,1,0,0,1,1,0,"On time",6,0,5,2,97.80,28.16
14287,85937,MG,delivered,2017-09-28,1,1,1,0,0,1,1,0,"On time",4,0,5,1,15.00,8.11
14288,88149,SP,delivered,2018-02-15,1,1,1,0,0,1,1,0,"On time",7,0,5,1,79.00,30.86
14289,43216,RJ,delivered,2017-05-12,1,1,1,0,0,1,1,0,"On time",7,0,5,1,94.90,14.41
14290,32416,RS,delivered,2017-12-04,1,1,1,0,0,1,1,0,"On time",10,0,1,2,138.00,41.94
14291,42220,SP,delivered,2018-04-30,1,1,1,0,0,1,1,0,"On time",7,0,5,1,14.99,15.23
14292,37337,SP,delivered,2017-01-21,1,1,1,0,0,1,1,0,"On time",10,0,5,2,279.98,23.74
14293,18996,BA,delivered,2017-12-29,1,1,1,0,0,1,1,0,"On time",12,0,5,1,24.99,16.79
14294,88115,SP,delivered,2017-12-19,1,1,1,0,0,1,1,0,"On time",7,0,5,1,150.00,12.55
14295,37268,SP,delivered,2017-06-07,1,1,1,0,0,1,1,0,"On time",12,0,5,1,134.90,16.70
14296,33591,RJ,delivered,2018-05-07,1,1,1,0,0,1,1,0,"On time",16,0,5,1,149.90,22.19
14297,14186,MG,invoiced,2017-04-05,1,0,0,0,0,0,0,0,"Not eligible",NULL,NULL,1,1,48.90,14.52
14298,40795,SC,delivered,2018-05-17,1,1,1,0,0,1,1,0,"On time",18,0,5,1,69.90,13.75
14299,17447,SP,delivered,2017-09-09,1,1,1,0,0,1,1,0,"On time",4,0,4,1,60.00,8.72
14300,63543,SP,delivered,2017-03-23,1,1,1,0,0,1,1,0,"On time",11,0,2,1,119.60,11.52
14301,9267,SP,delivered,2017-09-21,1,1,1,0,0,1,1,0,"On time",4,0,4,1,171.00,8.94
14302,52558,RJ,delivered,2018-05-20,1,1,1,0,0,1,1,0,"On time",15,0,5,1,199.90,25.01
14303,81536,SP,delivered,2017-01-18,1,1,1,0,0,1,1,0,"On time",8,0,4,3,74.70,32.88
14304,38040,TO,delivered,2018-06-10,1,1,1,0,0,1,1,0,"On time",16,0,4,1,43.00,19.04
14305,60024,PR,delivered,2017-07-10,1,1,1,0,0,1,1,0,"On time",15,0,5,1,25.90,15.10
14306,73734,SP,delivered,2017-11-08,1,1,1,0,0,1,1,0,"On time",2,0,5,1,13.65,7.78
14307,51611,SP,delivered,2017-06-21,1,1,1,0,0,1,1,0,"On time",6,0,5,1,79.90,7.81
14308,44982,MG,delivered,2018-03-21,1,1,1,0,0,1,1,0,"On time",22,0,5,1,165.00,19.03
14309,58958,SP,delivered,2018-03-06,1,1,1,0,0,1,0,1,Late,15,5,5,1,123.88,13.01
14310,20248,GO,delivered,2018-03-31,1,1,1,0,0,1,1,0,"On time",12,0,5,1,105.00,23.66
14311,90800,SP,delivered,2017-03-12,1,1,1,0,0,1,1,0,"On time",8,0,5,1,69.99,14.66
14312,50051,BA,delivered,2017-06-14,1,1,1,0,0,1,1,0,"On time",14,0,4,1,28.99,16.79
14313,41176,GO,delivered,2018-01-17,1,1,1,0,0,1,1,0,"On time",9,0,5,1,122.99,15.61
14314,6148,MG,delivered,2017-06-22,1,1,1,0,0,1,1,0,"On time",18,0,5,1,31.90,16.11
14315,36174,SP,delivered,2018-05-04,1,1,1,0,0,1,1,0,"On time",6,0,5,1,69.99,8.88
14316,64611,SP,delivered,2018-04-25,1,1,1,0,0,1,1,0,"On time",5,0,5,1,36.00,13.71
14317,79058,SP,delivered,2017-06-25,1,1,1,0,0,1,1,0,"On time",2,0,5,1,59.00,7.78
14318,7758,SC,delivered,2017-11-24,1,1,1,0,0,1,0,1,Late,33,6,3,1,24.99,15.10
14319,40732,SP,delivered,2017-06-03,1,1,1,0,0,1,1,0,"On time",11,0,3,1,299.99,11.19
14320,74031,MG,delivered,2018-04-01,1,1,1,0,0,1,1,0,"On time",5,0,5,1,40.00,13.47
14321,22462,BA,delivered,2018-05-11,1,1,1,0,0,1,1,0,"On time",10,0,5,1,79.99,13.16
14322,79392,SP,shipped,2018-01-10,1,1,0,0,0,0,0,0,"Not eligible",NULL,NULL,1,1,28.00,9.34
14323,57711,PB,delivered,2018-05-09,1,1,1,0,0,1,1,0,"On time",7,0,5,1,37.90,24.48
14324,93274,BA,delivered,2018-01-09,1,1,1,0,0,1,1,0,"On time",13,0,5,1,89.70,17.07
14325,21440,MG,delivered,2017-12-11,1,1,1,0,0,1,1,0,"On time",7,0,5,1,139.00,14.72
14326,29519,BA,delivered,2018-04-12,1,1,1,0,0,1,1,0,"On time",23,0,5,1,199.90,32.05
14327,76710,RS,delivered,2018-05-15,1,1,1,0,0,1,1,0,"On time",7,0,5,1,18.90,18.23
14328,9145,SP,delivered,2018-06-07,1,1,1,0,0,1,1,0,"On time",5,0,5,1,99.99,9.05
14329,19764,TO,delivered,2018-02-26,1,1,1,0,0,1,1,0,"On time",17,0,1,1,53.90,28.78
14330,60613,PR,delivered,2017-02-04,1,1,1,0,0,1,1,0,"On time",10,0,2,1,514.99,18.58
14331,73491,SP,delivered,2018-03-11,1,1,1,0,0,1,1,0,"On time",6,0,5,1,42.00,12.79
14332,46561,RJ,shipped,2018-05-09,1,1,0,0,0,0,0,0,"Not eligible",NULL,NULL,5,1,29.90,7.55
14333,50224,BA,canceled,2017-04-23,0,0,0,1,0,0,0,0,"Not eligible",NULL,NULL,3,0,0.00,0.00
14334,77522,SP,delivered,2017-12-05,1,1,1,0,0,1,1,0,"On time",2,0,5,1,134.49,9.14
14335,49938,SP,delivered,2017-07-19,1,1,1,0,0,1,1,0,"On time",15,0,3,1,119.90,21.33
14336,44810,RS,delivered,2017-08-24,1,1,1,0,0,1,1,0,"On time",19,0,5,1,44.90,26.89
14337,949,BA,delivered,2017-09-13,1,1,1,0,0,1,1,0,"On time",9,0,5,1,199.00,16.83
14338,20741,RJ,delivered,2017-12-04,1,1,1,0,0,1,1,0,"On time",22,0,4,1,145.00,14.76
14339,36381,RS,delivered,2017-12-14,1,1,1,0,0,1,0,1,Late,54,11,NULL,1,45.90,16.11
14340,64645,DF,delivered,2018-05-14,1,1,1,0,0,1,1,0,"On time",7,0,4,1,219.00,35.95
14341,52686,SP,delivered,2018-06-08,1,1,1,0,0,1,1,0,"On time",11,0,5,1,79.00,23.13
14342,59925,RJ,delivered,2018-06-22,1,1,1,0,0,1,1,0,"On time",11,0,5,1,13.65,15.23
14343,47740,GO,delivered,2018-03-05,1,1,1,0,0,1,1,0,"On time",11,0,5,1,157.77,19.95
14344,88545,SP,delivered,2018-08-08,1,1,1,0,0,1,1,0,"On time",5,0,5,1,44.99,8.48
14345,94854,BA,delivered,2018-07-12,1,1,1,0,0,1,1,0,"On time",14,0,5,1,139.00,22.90
14346,90703,SC,delivered,2018-01-18,1,1,1,0,0,1,1,0,"On time",11,0,5,1,99.90,21.19
14347,29932,SP,delivered,2018-05-21,1,1,1,0,0,1,1,0,"On time",2,0,5,1,80.00,7.43
14348,57915,SP,delivered,2018-01-22,1,1,1,0,0,1,1,0,"On time",15,0,5,1,89.50,12.97
14349,40734,RJ,delivered,2018-05-03,1,1,1,0,0,1,1,0,"On time",4,0,5,1,43.00,18.23
14350,3502,PR,delivered,2018-05-15,1,1,1,0,0,1,1,0,"On time",4,0,1,1,109.00,35.61
14351,73672,SC,delivered,2017-11-21,1,1,1,0,0,1,1,0,"On time",9,0,5,1,514.65,20.04
14352,50265,SP,delivered,2018-07-09,1,1,1,0,0,1,0,1,Late,23,6,1,1,699.90,13.65
14353,28620,MS,delivered,2017-07-25,1,1,1,0,0,1,1,0,"On time",7,0,5,1,19.99,15.10
14354,94070,PR,delivered,2018-08-08,1,1,1,0,0,1,1,0,"On time",8,0,5,2,79.80,32.94
14355,56623,MT,delivered,2018-05-07,1,1,1,0,0,1,0,1,Late,31,1,3,1,64.99,22.95
14356,43258,RJ,delivered,2018-06-08,1,1,1,0,0,1,1,0,"On time",17,0,3,1,89.99,18.21
14357,14593,MG,delivered,2017-09-13,1,1,1,0,0,1,1,0,"On time",5,0,NULL,1,899.00,22.54
14358,6225,SP,delivered,2018-01-13,1,1,1,0,0,1,1,0,"On time",17,0,5,1,45.99,15.10
14359,15437,MG,delivered,2017-07-19,1,1,1,0,0,1,1,0,"On time",13,0,5,1,49.90,17.97
14360,19930,RN,delivered,2018-01-13,1,1,1,0,0,1,1,0,"On time",13,0,5,1,189.00,35.12
14361,74273,PB,delivered,2017-06-29,1,1,1,0,0,1,0,1,Late,42,7,4,1,569.00,26.30
14362,74415,MG,delivered,2018-04-17,1,1,1,0,0,1,1,0,"On time",7,0,5,1,120.00,18.72
14363,36782,BA,delivered,2017-06-03,1,1,1,0,0,1,1,0,"On time",19,0,5,1,86.99,19.85
14364,54534,TO,delivered,2018-06-09,1,1,1,0,0,1,1,0,"On time",20,0,4,1,214.00,63.30
14365,23227,PR,delivered,2018-08-03,1,1,1,0,0,1,1,0,"On time",12,0,5,1,149.90,19.15
14366,64385,RJ,delivered,2018-06-24,1,1,1,0,0,1,1,0,"On time",9,0,5,1,24.90,22.10
14367,94386,MG,delivered,2018-08-04,1,1,1,0,0,1,1,0,"On time",9,0,NULL,1,39.99,19.47
14368,40480,MA,delivered,2017-07-10,1,1,1,0,0,1,1,0,"On time",21,0,3,1,169.99,32.63
14369,88106,RJ,delivered,2018-01-03,1,1,1,0,0,1,1,0,"On time",19,0,2,2,219.78,33.06
14370,37029,SP,delivered,2017-03-08,1,1,1,0,0,1,1,0,"On time",9,0,5,1,63.90,14.62
14371,88326,SP,delivered,2018-08-12,1,1,1,0,0,1,1,0,"On time",2,0,5,1,56.54,7.66
14372,32632,SP,delivered,2018-02-21,1,1,1,0,0,1,1,0,"On time",15,0,5,1,125.00,13.89
14373,67094,RS,delivered,2018-04-21,1,1,1,0,0,1,1,0,"On time",13,0,5,1,119.99,40.19
14374,23718,GO,delivered,2017-05-18,1,1,1,0,0,1,1,0,"On time",6,0,5,1,34.99,14.10
14375,19265,PI,delivered,2018-02-03,1,1,1,0,0,1,1,0,"On time",21,0,5,1,15.00,22.67
14376,15625,SP,delivered,2017-05-12,1,1,1,0,0,1,1,0,"On time",14,0,5,1,142.00,15.74
14377,22098,SP,delivered,2017-09-18,1,1,1,0,0,1,1,0,"On time",4,0,5,1,110.00,14.50
14378,70184,SP,delivered,2018-01-19,1,1,1,0,0,1,1,0,"On time",14,0,5,1,49.90,15.10
14379,58538,RJ,delivered,2017-10-08,1,1,1,0,0,1,1,0,"On time",11,0,5,1,99.00,27.23
14380,58990,SC,delivered,2017-05-26,1,1,1,0,0,1,1,0,"On time",24,0,4,1,114.90,18.05
14381,77467,SP,delivered,2018-04-04,1,1,1,0,0,1,1,0,"On time",8,0,5,2,144.70,28.46
14382,8624,PR,delivered,2017-06-07,1,1,1,0,0,1,1,0,"On time",14,0,5,1,14.90,12.48
14383,46906,SP,delivered,2018-06-18,1,1,1,0,0,1,1,0,"On time",4,0,5,1,17.50,12.79
14384,73524,SP,delivered,2017-10-27,1,1,1,0,0,1,1,0,"On time",7,0,5,1,70.00,7.78
14385,17133,SP,delivered,2018-08-14,1,1,1,0,0,1,1,0,"On time",1,0,5,1,189.00,37.65
